timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1632023724.4644756 17.9822265625 71.38624487375552 988.1125776304985 4 6 6 4 6 6 798 227 47 0 0 0 
1632023729.6187403 17.9771484375 71.54935687843498 988.1600151423161 4 6 6 4 6 6 792 222 47 2 0 0 
1632023734.7775917 17.9619140625 71.48424725442557 988.1533097279178 4 6 6 4 6 6 792 222 47 2 0 0 
1632023739.9319465 17.9771484375 71.65479208853755 988.141076081567 4 6 6 4 6 6 792 222 47 2 0 0 
1632023745.0871851 17.9873046875 71.49822952835817 988.1551643461546 3 6 6 3 6 6 765 218 47 2 0 0 
1632023750.2411678 17.9923828125 71.44568510126979 988.1207096140018 3 6 6 3 6 6 765 218 47 2 0 0 
1632023755.395502 17.9923828125 71.4872596534819 988.1307679719089 3 6 6 3 6 6 765 218 47 2 0 0 
1632023760.5504603 17.9873046875 71.50406774719599 988.1525610892757 4 6 6 4 6 6 801 233 47 2 0 0 
1632023765.7050002 17.9873046875 71.48655306017935 988.1556641420211 4 6 6 4 6 6 801 233 47 2 0 0 
1632023770.858466 17.9822265625 71.45152341161722 988.1757810403515 4 6 6 4 6 6 801 233 47 2 0 0 
1632023776.0119662 17.9822265625 71.51574415436842 988.141076081567 4 7 7 4 7 7 831 242 50 2 0 0 
1632023781.1691954 17.9873046875 71.44533225595187 988.1561635049557 4 6 6 4 6 6 747 223 39 4 0 0 
1632023786.3234222 17.9873046875 71.3168883250141 988.1544871243017 4 6 7 4 6 7 768 232 41 6 2 0 
1632023791.477934 17.9974609375 71.37597661726733 988.1788842035209 4 6 7 4 6 7 768 232 41 6 2 0 
1632023796.6326246 17.9974609375 71.57996366682372 988.1738549369516 4 6 7 4 6 7 768 232 41 6 2 0 
1632023801.7870564 18.0025390625 71.37084200870588 988.1700023243833 4 7 8 4 7 8 756 232 50 8 2 0 
1632023806.9418511 17.9517578125 71.33510683858721 988.1685758273129 4 7 8 4 7 8 756 232 50 8 2 0 
1632023812.1026063 18.0025390625 71.49168452957436 988.1652229566071 4 7 8 4 7 8 756 232 50 8 2 0 
1632023817.2543044 18.023046875 71.46496506906985 988.1362230400097 4 7 8 4 7 8 771 234 50 8 2 0 
1632023822.4077573 18.023046875 71.46461207708066 988.1898698337257 4 7 8 4 7 8 771 234 50 8 2 0 
1632023827.5610814 18.012890625 71.49486465553471 988.1764581286359 4 7 8 4 7 8 771 234 50 8 2 0 
1632023832.7153683 18.023046875 71.50654203822145 988.2008550620274 4 8 9 4 8 9 840 253 54 8 2 0 
