timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1631801052.4482965 16.87421875 64.09823268239698 981.4044497444293 2 3 3 2 3 3 519 147 31 0 0 0 
1631801057.602456 16.991015625 64.01650278011374 981.4077966846044 2 3 3 2 3 3 519 147 31 0 0 0 
1631801062.7567165 16.991015625 64.09823268239698 981.3966494974718 2 3 3 2 3 3 519 147 31 0 0 0 
1631801067.910162 16.97578125 63.92227605970244 981.4290110759986 2 4 4 2 4 4 546 159 28 0 0 0 
1631801073.064516 16.965625 64.26697723981968 981.3857855297824 2 4 4 2 4 4 546 159 28 0 0 0 
1631801078.216395 16.965625 64.14994564979514 981.4122769109822 2 2 4 2 2 4 405 125 23 2 2 0 
1631801083.3705897 16.95546875 64.33619150884128 981.3908057346379 2 2 4 2 2 4 405 125 23 2 2 0 
1631801088.5244737 16.93515625 64.35233019574513 981.3855269207446 2 2 4 2 2 4 405 125 23 2 2 0 
1631801093.6791763 16.930078125 64.41598236326253 981.3961033324838 0 1 2 0 1 2 384 118 16 2 2 0 
1631801098.8326776 16.925 64.42209409061209 981.4228760301332 0 1 2 0 1 2 384 118 16 2 2 0 
1631801103.9865124 16.9046875 64.2923199344908 981.398622947998 0 1 2 0 1 2 384 118 16 2 2 0 
1631801109.139836 16.9046875 64.5429972664318 981.3657221288082 2 2 3 2 2 3 399 123 18 2 2 0 
1631801114.2944305 16.884375 64.57134502099031 981.367130785588 2 2 3 2 2 3 399 123 18 2 2 0 
1631801119.4492707 16.8640625 64.66360043526718 981.3847058475428 2 2 3 2 2 3 399 123 18 2 2 0 
1631801124.604558 16.8640625 64.56995912851016 981.3676934937665 2 2 2 2 2 2 408 123 16 0 0 0 
1631801129.7576678 16.848828125 64.79141234761241 981.3493024591255 2 2 2 2 2 2 408 123 16 0 0 0 
1631801134.9157689 16.85390625 64.68638396478808 981.3674253164371 2 2 2 2 2 2 408 123 16 0 0 0 
1631801140.0682309 16.828515625 64.8489186822566 981.3757906252276 2 3 3 2 3 3 444 134 18 0 0 0 
1631801145.222441 16.8130859375 64.95892740832173 981.3783051214945 2 3 3 2 3 3 444 134 18 0 0 0 
1631801150.3765957 16.7927734375 65.3428126663698 981.3752459169514 2 3 3 2 3 3 444 134 18 0 0 0 
1631801155.5308683 16.7724609375 65.33467874502406 981.4000626138536 2 3 3 2 3 3 435 127 16 0 0 0 
1631801160.6853557 16.7470703125 65.27549483346623 981.4159541280849 2 3 3 2 3 3 486 152 28 0 0 0 
1631801165.8399765 16.7166015625 65.39625399342978 981.4167559914084 2 3 3 2 3 3 486 152 28 0 0 0 
1631801170.9944925 16.7115234375 65.55954449114057 981.4206572466227 2 3 3 2 3 3 486 152 28 0 0 0 
1631801176.1494262 16.7013671875 65.57617187520044 981.4214900261056 2 3 3 2 3 3 534 166 32 0 0 0 
1631801181.3038747 16.6861328125 65.56364174282773 981.3760422274547 2 3 3 2 3 3 534 166 32 0 0 0 
1631801186.4583168 16.6912109375 65.56277439525452 981.4055952699439 2 3 3 2 3 3 534 166 32 0 0 0 
1631801191.612692 16.6810546875 65.33650179445182 981.3757649015523 2 2 2 2 2 2 534 164 32 0 0 0 
1631801196.7709737 16.6810546875 65.43506417018637 981.3740922600759 2 2 2 2 2 2 534 164 32 0 0 0 
1631801201.9254675 16.6607421875 65.48113872184874 981.3570795730218 2 2 2 2 2 2 534 164 32 0 0 0 
1631801207.078167 16.6404296875 65.6196352333132 981.3710137349116 2 2 2 2 2 2 519 159 32 0 0 0 
1631801212.2317717 16.6251953125 65.87558677992233 981.3899645977514 3 3 3 3 3 3 519 159 32 0 0 0 
1631801217.3855116 16.6302734375 65.86887841782519 981.3470322161264 3 3 3 3 3 3 519 159 32 0 0 0 
1631801222.5401256 16.6251953125 65.75227953381716 981.3838270422253 3 3 3 3 3 3 534 161 30 0 0 0 
1631801227.6933286 16.6150390625 65.65316730450506 981.4139319248103 2 2 2 2 2 2 534 161 30 0 0 0 
1631801232.8485265 16.6302734375 65.8397290757467 981.3949821586543 2 2 2 2 2 2 534 161 30 0 0 0 
1631801238.0027792 16.6302734375 65.78755147052576 981.4050172823249 1 2 2 1 2 2 519 156 23 0 0 0 
1631801243.1561654 16.6201171875 65.63042642093984 981.385223340126 1 3 3 1 3 3 528 158 43 0 0 0 
1631801248.3120427 16.6353515625 65.56600221333812 981.4183974510878 2 4 4 2 4 4 564 163 39 0 0 0 
1631801253.4658756 16.6302734375 65.89890683522279 981.398603393994 2 4 4 2 4 4 564 163 39 0 0 0 
1631801258.619825 16.6201171875 65.77618304945614 981.4052934225858 2 4 4 2 4 4 564 163 39 0 0 0 
1631801263.7741876 16.6251953125 65.77559963396683 981.4005519742315 2 4 4 2 4 4 552 161 35 0 0 0 
1631801268.9308348 16.6201171875 65.72895927199345 981.4058453801113 2 4 4 2 4 4 552 161 35 0 0 0 
1631801274.0853417 16.59453125 65.90910053205248 981.3899481161783 2 4 4 2 4 4 552 161 35 0 0 0 
1631801279.2398155 16.589453125 66.06502150440771 981.3860328346984 2 4 4 2 4 4 519 154 30 0 0 0 
1631801284.3966308 16.584375 65.95456196298393 981.35787777628 2 4 4 2 4 4 519 154 30 0 0 0 
1631801289.5517223 16.558984375 66.1739811711559 981.3609258124009 2 4 4 2 4 4 519 154 30 0 0 0 
1631801294.7065496 16.518359375 66.1080931256611 981.3511048917395 2 3 3 2 3 3 483 142 23 0 0 0 
1631801299.858298 16.4828125 66.34464973694324 981.3312836582181 2 3 3 2 3 3 483 142 23 0 0 0 
1631801305.0125809 16.467578125 66.4897257683715 981.3457532222668 2 3 3 2 3 3 483 142 23 0 0 0 
1631801310.1672015 16.47265625 66.61178474366524 981.3471522453616 1 3 3 1 3 3 462 130 23 2 0 0 
1631801315.3211026 16.487890625 66.63017009731357 981.3396441460561 1 3 3 1 3 3 462 130 23 2 0 0 
1631801320.4756408 16.45234375 66.66361835406454 981.3981315207063 1 3 3 1 3 3 462 130 23 2 0 0 
1631801325.6344674 16.437109375 66.59219398292116 981.4220838896813 0 1 1 0 1 1 402 116 11 2 0 0 
1631801330.788303 16.437109375 66.73232045638937 981.3624368353364 0 1 2 0 1 2 450 130 13 4 2 0 
1631801335.9428697 16.426953125 66.56798541568472 981.3794284954552 1 2 3 1 2 3 450 130 13 4 2 0 
1631801341.0977666 16.437109375 66.49344948386366 981.3543492470945 1 2 3 1 2 3 450 130 13 4 2 0 
1631801346.2513616 16.43203125 66.72036551203956 981.3984038127724 2 3 4 2 3 4 477 139 15 4 2 0 
1631801351.4023194 16.437109375 66.65658271724256 981.3596751043608 2 3 4 2 3 4 477 139 15 4 2 0 
1631801356.5570443 16.447265625 66.46491798226121 981.4045472513286 2 3 4 2 3 4 477 139 15 4 2 0 
1631801361.7106295 16.4421875 66.59892510324804 981.4034198291752 2 3 4 2 3 4 534 153 22 4 2 0 
1631801366.8655388 16.45234375 66.56487097248525 981.4396599533353 2 3 4 2 3 4 534 153 22 4 2 0 
1631801372.0193496 16.45234375 66.47627072591443 981.4034198291752 2 3 4 2 3 4 534 153 22 4 2 0 
1631801377.1736002 16.4421875 66.56396723879003 981.4000758181709 2 3 4 2 3 4 492 146 22 4 2 0 
1631801382.327363 16.426953125 66.4520648978062 981.3992200435397 2 3 4 2 3 4 492 146 22 4 2 0 
1631801387.4811661 16.447265625 66.63388260422616 981.3816837625834 2 3 4 2 3 4 492 146 22 4 2 0 
1631801392.6350358 16.4421875 66.47044429535389 981.3800117579444 2 4 5 2 4 5 513 153 29 4 2 0 
1631801397.789359 16.45234375 66.50540272727072 981.4351879474884 2 4 5 2 4 5 513 153 29 4 2 0 
1631801402.9441667 16.457421875 66.50630448412822 981.3880994085736 None None None None None None None None None None None None 
1631801408.0986478 16.457421875 66.38977094593093 981.3725059322159 0 1 1 0 1 1 438 121 14 0 0 0 
1631801413.2536776 16.467578125 66.3376281579987 981.3725059322159 0 1 1 0 1 1 417 116 10 0 0 0 
1631801418.40817 16.4625 66.32657121008762 981.3722331144356 0 1 1 0 1 1 417 116 10 0 0 0 
1631801423.5628946 16.467578125 66.39066858784658 981.4168334903288 0 1 1 0 1 1 417 116 10 0 0 0 
1631801428.717334 16.477734375 66.47224530150984 981.3739051729264 0 1 1 0 1 1 438 120 10 0 0 0 
1631801433.8709922 16.49296875 66.3566028729975 981.3945503503955 0 1 1 0 1 1 438 120 10 0 0 0 
1631801439.0249112 16.49296875 66.18879585712166 981.3722660880894 1 2 2 1 2 2 438 120 10 0 0 0 
1631801444.1793091 16.503125 66.34031527221539 981.3873153483416 1 3 3 1 3 3 459 125 15 2 0 0 
1631801449.3332703 16.508203125 66.32925692545757 981.3516528693049 1 3 3 1 3 3 459 125 15 2 0 0 
1631801454.4881861 16.518359375 66.14276558882669 981.3929097387525 0 2 2 0 2 2 459 125 15 2 0 0 
1631801459.643778 16.5234375 66.00960254536501 981.415810331423 1 2 2 1 2 2 501 135 15 2 0 0 
1631801464.7977479 16.528515625 66.19027961523386 981.4004861340445 1 2 2 1 2 2 501 135 15 2 0 0 
1631801469.9525018 16.538671875 66.05593462574518 981.3854358890742 1 2 2 1 2 2 501 135 15 2 0 0 
1631801475.1078095 16.558984375 65.85369479980227 981.3924249075819 1 2 2 1 2 2 513 142 17 2 0 0 
1631801480.2623477 16.569140625 66.12794524244013 981.3620481982196 1 2 2 1 2 2 513 142 17 2 0 0 
1631801485.42066 16.558984375 66.05800072668889 981.3740294232445 2 3 5 2 3 5 510 150 24 6 2 0 
1631801490.5751748 16.57421875 65.94202213781892 981.3818411990029 2 3 5 2 3 5 510 150 24 6 2 0 
1631801495.7288725 16.584375 65.9423158904547 981.4033067850605 2 3 5 2 3 5 510 150 24 6 2 0 
1631801500.8824723 16.59453125 65.69806343925494 981.3598254947151 2 3 5 2 3 5 525 152 26 6 2 0 
1631801506.0407124 16.59453125 65.9131698849035 981.3673611122125 2 3 5 2 3 5 525 152 26 6 2 0 
1631801511.1945558 16.599609375 65.93766134474643 981.3765686069381 2 3 5 2 3 5 525 152 26 6 2 0 
1631801516.3497734 16.6150390625 65.65841673810671 981.409466130894 2 3 5 2 3 5 477 138 19 6 2 0 
1631801521.5042353 16.6251953125 65.7403281012638 981.4323293640747 2 3 5 2 3 5 477 138 19 6 2 0 
1631801526.6547806 16.6353515625 65.61293520110388 981.4133798872837 2 3 5 2 3 5 477 138 19 6 2 0 
1631801531.8088496 16.6302734375 65.65432846437622 981.4117073661539 2 3 4 2 3 4 462 131 17 4 2 0 
1631801536.9632962 16.6455078125 65.71904517803372 981.4543650891424 2 3 4 2 3 4 462 131 17 4 2 0 
1631801542.1175117 16.6404296875 65.65461872749925 981.4080861032369 2 3 4 2 3 4 462 131 17 4 2 0 
1631801547.27232 16.6455078125 65.58523026121283 981.4125510234712 1 2 2 1 2 2 441 124 12 2 0 0 
1631801552.4293127 16.6607421875 65.65577967261252 981.3922036216023 1 2 2 1 2 2 441 124 12 2 0 0 
1631801557.5833213 16.6759765625 65.63770711788654 981.4315157599608 1 2 2 1 2 2 441 124 12 2 0 0 
1631801562.741766 16.6759765625 65.43535180107048 981.4443432615703 0 1 1 0 1 1 390 108 16 2 0 0 
1631801567.8952932 16.6759765625 65.60942246207328 981.4131169801701 1 3 3 1 3 3 378 109 23 2 0 0 
1631801573.048266 16.6962890625 65.36566022320794 981.4089405826577 1 3 3 1 3 3 378 109 23 2 0 0 
1631801578.2034717 16.6810546875 65.3475919556992 981.4111674302226 1 3 3 1 3 3 378 109 23 2 0 0 
1631801583.3579955 16.7013671875 65.3306700783769 981.4253900150782 1 3 3 1 3 3 378 107 21 2 0 0 
1631801588.5123012 16.7115234375 65.50036242308303 981.3732595956066 1 3 3 1 3 3 378 107 21 2 0 0 
1631801593.6663442 16.7166015625 65.33181562646955 981.4240027231176 1 3 3 1 3 3 378 107 21 2 0 0 
1631801598.8182454 16.7115234375 65.38487703576597 981.3403538463104 1 3 3 1 3 3 414 112 19 2 0 0 
1631801603.9689186 16.7166015625 65.45457293814313 981.4212125406493 1 3 3 1 3 3 414 112 19 2 0 0 
1631801609.1233366 16.7216796875 65.37321295104677 981.4217742870402 1 3 3 1 3 3 414 112 19 2 0 0 
1631801614.280228 16.7216796875 65.4376524615707 981.3902699184307 1 3 3 1 3 3 378 105 19 2 0 0 
1631801619.435433 16.7267578125 65.34433903507154 981.4098196016166 1 3 3 1 3 3 378 105 19 2 0 0 
1631801624.5895314 16.7470703125 65.44989178370768 981.3967155871047 1 3 3 1 3 3 378 105 19 2 0 0 
1631801629.7431896 16.7369140625 65.16993827682194 981.4148379792211 1 3 3 1 3 3 387 108 21 2 0 0 
1631801634.8980322 16.7369140625 65.18245713097147 981.4176269478941 1 3 3 1 3 3 387 108 21 2 0 0 
1631801640.0527954 16.7521484375 65.25244986161631 981.4176269478941 1 3 3 1 3 3 387 108 21 2 0 0 
1631801645.2071476 16.7572265625 65.17136031894992 981.4206941448305 1 3 3 1 3 3 387 106 19 2 0 0 
1631801650.361325 16.7623046875 65.32884608059379 981.4053599735721 1 2 2 1 2 2 375 112 16 0 0 0 
1631801655.515516 16.7623046875 65.17164469516025 981.4134454940918 1 2 2 1 2 2 354 103 16 0 0 0 
1631801660.6697454 16.7673828125 65.10834273888486 981.4223670547196 1 2 2 1 2 2 354 103 16 0 0 0 
1631801665.823718 16.7775390625 64.95695473948685 981.4245979592424 1 2 2 1 2 2 354 103 16 0 0 0 
1631801670.978107 16.54375 65.19042105482612 981.3347905841242 1 2 2 1 2 2 402 119 16 0 0 0 
1631801676.1330075 16.7876953125 65.06722608325923 981.2327531332761 1 2 2 1 2 2 402 119 16 0 0 0 
1631801681.2880821 16.7978515625 64.94556911855787 981.401453761095 1 2 2 1 2 2 402 119 16 0 0 0 
1631801686.443173 16.8029296875 65.18531290469002 981.4287795988686 2 2 2 2 2 2 417 121 16 0 0 0 
1631801691.5975728 16.8029296875 65.06835856726308 981.4413253612634 2 2 2 2 2 2 417 121 16 0 0 0 
1631801696.7522907 16.7927734375 65.12697778870697 981.3866768419089 2 2 2 2 2 2 417 121 16 0 0 0 
1631801701.9056947 16.818359375 65.06920781751137 981.4265480882823 1 2 2 1 2 2 381 109 16 0 0 0 
1631801707.060244 16.8130859375 64.96419782679936 981.4363064521141 1 2 2 1 2 2 381 109 16 0 0 0 
1631801712.2142103 16.818359375 65.05754020258208 981.42598907533 1 2 2 1 2 2 381 109 16 0 0 0 
1631801717.3689866 16.8080078125 65.08087539198654 981.4179037905559 1 2 2 1 2 2 375 106 14 0 0 0 
1631801722.5223415 16.8130859375 64.89475143711087 981.4025673238576 1 2 2 1 2 2 375 106 14 0 0 0 
1631801727.6759083 16.8234375 64.87724868711393 981.4335148652707 1 2 2 1 2 2 375 106 14 0 0 0 
1631801732.830635 16.83359375 65.01171648103642 981.4231967195217 2 2 2 2 2 2 402 114 6 2 0 0 
1631801737.986062 16.83359375 64.80196228834235 981.416784631935 2 2 2 2 2 2 402 109 6 2 0 0 
1631801743.1419537 16.838671875 64.86058769573134 981.432954910078 2 2 2 2 2 2 402 109 6 2 0 0 
1631801748.2967105 16.7978515625 64.89615647723704 981.4477323521627 2 2 2 2 2 2 402 109 6 2 0 0 
1631801753.4519768 16.85390625 64.94725914094575 981.4220756221808 2 2 2 2 2 2 432 121 6 0 0 0 
1631801758.6065314 16.8640625 64.69833263267527 981.4418723370165 2 2 2 2 2 2 432 121 6 0 0 0 
1631801763.7608888 16.869140625 64.8269813907602 981.4480037809911 2 2 2 2 2 2 432 121 6 0 0 0 
1631801768.9143534 16.87421875 64.80420147107256 981.4178874046167 1 2 2 1 2 2 417 114 4 0 0 0 
