timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1632090526.50744 19.8884765625 64.62179047167224 988.5182144565929 4 5 5 4 5 5 795 244 51 0 0 0 
1632090531.6609528 19.8833984375 64.51015475818997 988.5103805235128 4 5 5 4 5 5 765 232 53 0 0 0 
1632090536.8154993 19.8884765625 64.74544393328652 988.528303537724 3 4 4 3 4 4 765 232 53 0 0 0 
1632090541.9702895 19.9087890625 64.69310627133147 988.5145644906975 3 4 4 3 4 4 765 232 53 0 0 0 
1632090547.1251392 19.9037109375 64.64022595515053 988.5114884039015 3 4 4 3 4 4 750 225 50 2 0 0 
1632090552.2795486 19.9087890625 64.47597191399446 988.5139902843272 4 5 5 4 5 5 750 225 50 2 0 0 
1632090557.4363647 19.9087890625 64.79940739879306 988.5109143616806 4 5 5 4 5 5 750 225 50 2 0 0 
1632090562.5882823 19.9138671875 64.60045258744817 988.5016445762948 4 5 5 4 5 5 738 218 52 2 0 0 
1632090567.7427325 19.8986328125 64.57613122062094 988.5005378558675 4 5 5 4 5 5 738 218 52 2 0 0 
1632090572.89722 19.9240234375 64.39451784813151 988.5114465613929 3 4 4 3 4 4 738 218 52 2 0 0 
1632090578.0516999 19.9291015625 64.58228644165472 988.5016445762948 2 4 4 2 4 4 690 203 48 4 0 0 
1632090583.2060487 19.9291015625 64.54142310420983 988.4932366748802 2 4 4 2 4 4 690 203 48 4 0 0 
1632090588.359745 19.9291015625 64.5884314321709 988.5299441043567 3 5 5 3 5 5 690 203 48 4 0 0 
1632090593.514164 19.9341796875 64.51231073582153 988.4820407740295 3 5 5 3 5 5 642 187 43 4 0 0 
1632090598.6724434 19.9138671875 64.6880517569262 988.506114129652 3 5 5 3 5 5 642 187 43 4 0 0 
1632090603.8267608 19.9189453125 64.65279702109558 988.5218235468096 3 4 4 3 4 4 621 184 19 0 0 0 
1632090608.981202 19.9138671875 64.62929365873079 988.5420025273766 3 4 4 3 4 4 621 184 19 0 0 0 
1632090614.1359854 19.9087890625 64.40627050453924 988.5184603843591 3 4 4 3 4 4 621 184 19 0 0 0 
1632090619.2882833 19.9189453125 64.47651780304442 988.5372449676819 3 4 4 3 4 4 648 188 21 0 0 0 
1632090624.4416997 19.9138671875 64.59430742700751 988.5369577812925 3 4 4 3 4 4 648 188 21 0 0 0 
1632090629.5963159 19.9138671875 64.51177438517439 988.5655446840759 3 4 4 3 4 4 648 188 21 0 0 0 
1632090634.7548254 19.9240234375 64.39451784813151 988.5439712417149 3 4 4 3 4 4 675 193 25 0 0 0 
1632090639.9087553 19.9291015625 64.31812458137958 988.5649704445786 3 4 4 3 4 4 675 193 25 0 0 0 
1632090645.0635111 19.9189453125 64.50616642742592 988.5235051281395 3 4 4 3 4 4 675 193 25 0 0 0 
1632090650.22034 19.9138671875 64.62368724732865 988.5069767483551 3 4 4 3 4 4 675 195 21 0 0 0 
1632090655.3779638 19.9138671875 64.60018341158664 988.5484416557671 3 4 4 3 4 4 675 195 21 0 0 0 
1632090660.5328157 19.9087890625 64.61726215579745 988.527729766595 3 4 4 3 4 4 675 195 21 0 0 0 
1632090665.6877751 19.8986328125 64.34669762795642 988.5193220632652 3 4 4 3 4 4 681 195 16 0 0 0 
1632090670.843673 19.9087890625 64.45888937350699 988.5361374716699 3 4 4 3 4 4 681 195 16 0 0 0 
1632090675.9982939 19.9037109375 64.45273539954113 988.5395005541885 3 4 4 3 4 4 681 195 16 0 0 0 
1632090681.1519015 19.8986328125 64.56998645851924 988.524079608604 3 4 4 3 4 4 675 190 20 0 0 0 
1632090686.3069668 19.9087890625 64.43483972509746 988.5322002628902 2 4 4 2 4 4 480 138 29 2 0 0 
1632090691.4614277 19.8986328125 64.56971757459 988.5296982340714 2 4 4 2 4 4 480 138 29 2 0 0 
1632090696.6160746 19.8986328125 64.58200709927422 988.4960677009186 2 4 4 2 4 4 480 138 29 2 0 0 
1632090701.771323 19.8986328125 64.54675167349993 988.5324873807539 2 4 4 2 4 4 480 138 27 2 0 0 
1632090706.9286268 19.9087890625 64.45861149359085 988.5036136142705 2 4 4 2 4 4 480 138 27 2 0 0 
1632090712.084129 19.9138671875 64.53499978285271 988.5069767483551 2 4 4 2 4 4 480 138 27 2 0 0 
1632090717.2376914 19.9138671875 64.64719091895138 988.5504104389128 2 4 4 2 4 4 480 138 27 2 0 0 
1632090722.3921447 19.9138671875 64.55290659762258 988.5355633993483 2 4 4 2 4 4 480 138 27 2 0 0 
1632090727.5467162 19.9087890625 64.611386338686 988.5285498725483 2 4 4 2 4 4 480 138 27 2 0 0 
1632090732.7012405 19.9037109375 64.62847466095546 988.5011122791117 2 4 4 2 4 4 489 142 25 2 0 0 
1632090737.855603 19.8986328125 64.47623971419819 988.4971747494506 2 4 4 2 4 4 489 142 25 2 0 0 
1632090743.0101852 19.8986328125 64.59322053221422 988.5089456231312 2 4 4 2 4 4 489 142 25 2 0 0 
1632090748.1646023 19.8935546875 64.38168800585105 988.5204292874861 2 4 4 2 4 4 516 146 23 2 0 0 
1632090753.321075 19.9037109375 64.41747861984629 988.5033261567871 2 4 4 2 4 4 516 146 23 2 0 0 
1632090758.4755313 19.9138671875 64.4706416701225 988.4949182550237 2 4 4 2 4 4 516 146 23 2 0 0 
1632090763.6294582 19.9138671875 64.62286848593139 988.5052951812779 2 4 4 2 4 4 552 158 23 2 0 0 
1632090768.785159 19.761328125 64.57182688806806 988.4495598283065 2 4 4 2 4 4 588 169 29 4 0 0 
1632090773.9396422 19.9037109375 64.45246786759374 988.4756020340806 2 4 4 2 4 4 567 165 26 2 0 0 
1632090779.0945215 19.9037109375 64.44044837429722 988.4859785464173 2 4 4 2 4 4 567 165 26 2 0 0 
1632090784.2485306 19.8986328125 64.79326047835244 988.4758893944288 2 4 4 2 4 4 567 165 26 2 0 0 
1632090789.4029164 19.8935546875 64.7935318996478 988.4904485374542 3 4 4 3 4 4 567 170 26 0 0 0 
1632090794.5598283 19.9037109375 64.51710360031129 988.4837223265749 3 4 4 3 4 4 567 170 26 0 0 0 
1632090799.7134113 19.9037109375 64.67520948987391 988.4854038791901 3 4 4 3 4 4 567 170 26 0 0 0 
1632090804.8666544 19.9087890625 64.32292661175467 988.4601805972925 2 3 6 2 3 6 525 161 26 4 2 2 
1632090810.0208428 19.9087890625 64.39985009152974 988.4820407740295 2 3 6 2 3 6 525 161 26 4 2 2 
1632090815.178252 19.9138671875 64.55850352311926 988.4383204323522 2 3 6 2 3 6 525 161 26 4 2 2 
1632090820.3328476 19.9138671875 64.57025533171068 988.4786776691483 2 3 5 2 3 5 519 159 24 4 2 2 
1632090825.4886606 19.9138671875 64.59348968438091 988.4840097283361 2 3 5 2 3 5 519 159 24 4 2 2 
1632090830.6424482 19.8986328125 64.42923092077247 988.4803592215541 2 3 5 2 3 5 519 159 24 4 2 2 
1632090835.796718 19.9087890625 64.65279702109558 988.498568913667 2 3 5 2 3 5 531 166 22 4 2 2 
1632090840.9514477 19.9037109375 64.45861149359085 988.487372806527 2 3 5 2 3 5 531 166 22 4 2 2 
1632090846.1058137 19.9037109375 64.56971757459 988.524079608604 2 3 5 2 3 5 531 166 22 4 2 2 
1632090851.2599556 19.9087890625 64.4757041030528 988.5176405228086 3 5 6 3 5 6 690 198 27 4 2 2 
1632090856.4135976 19.9037109375 64.67574968254779 988.5123087305254 3 5 6 3 5 6 690 198 27 4 2 2 
1632090861.5670645 19.9087890625 64.45834389457903 988.5223980543832 3 5 6 3 5 6 690 191 27 4 2 2 
1632090866.720748 19.8935546875 64.6290137592494 988.5260482257895 3 5 6 3 5 6 690 191 27 4 2 2 
1632090871.878248 19.9037109375 64.57559332938081 988.5442582646958 3 5 6 3 5 6 690 191 27 4 2 2 
1632090877.0314875 19.9037109375 64.5112276758934 988.492704649139 2 5 5 2 5 5 633 174 29 4 0 0 
1632090882.186188 19.8986328125 64.59322053221422 988.5212905981657 2 5 5 2 5 5 633 174 29 4 0 0 
1632090887.340018 19.8833984375 64.6519772083196 988.528303537724 2 5 5 2 5 5 633 174 29 4 0 0 
1632090892.4938715 19.8884765625 64.45166520732396 988.4879472282764 2 5 5 2 5 5 612 172 33 4 0 0 
1632090897.6482744 19.8935546875 64.60497194948731 988.5044753315892 2 5 5 2 5 5 612 172 33 4 0 0 
1632090902.802329 19.8986328125 64.66318847453674 988.5002916096432 2 5 5 2 5 5 612 172 33 4 0 0 
1632090907.9563065 19.8833984375 64.7336932765375 988.4966417687593 2 5 5 2 5 5 588 174 33 4 0 0 
1632090913.1105492 19.8783203125 64.651167675662 988.4983232676448 2 5 5 2 5 5 588 174 33 4 0 0 
1632090918.2648997 19.8884765625 64.6220599913436 988.487660071993 2 5 5 2 5 5 588 174 33 4 0 0 
1632090923.417783 19.8580078125 64.59214381616991 988.4949602699436 2 4 4 2 4 4 546 165 29 4 0 0 
1632090928.5715806 19.8935546875 64.6338110378218 988.468343398966 2 4 4 2 4 4 546 165 29 4 0 0 
1632090933.7259479 19.8833984375 64.5454085413709 988.505336066264 3 4 4 3 4 4 543 160 26 0 0 0 
1632090938.8809075 19.8732421875 64.68669023930016 988.5033677647195 3 4 4 3 4 4 543 160 26 0 0 0 
1632090944.0343301 19.8935546875 64.51656702881115 988.5098068909032 3 4 4 3 4 4 558 165 28 0 0 0 
1632090949.19155 19.8935546875 64.73929774926198 988.4946732770591 3 4 4 3 4 4 558 165 28 0 0 0 
1632090954.3460002 19.8833984375 64.49813529293756 988.5299850514903 3 4 4 3 4 4 558 165 28 0 0 0 
1632090959.500516 19.8935546875 64.6338110378218 988.5047623523269 3 4 4 3 4 4 558 167 26 0 0 0 
1632090964.6552827 19.8884765625 64.45754103311596 988.4798267837442 3 4 4 3 4 4 558 167 26 0 0 0 
1632090969.8100412 19.8884765625 64.51629872695432 988.5000047665998 3 4 4 3 4 4 558 167 26 0 0 0 
1632090974.9651697 19.8935546875 64.42816180159564 988.4630118057091 3 4 4 3 4 4 552 165 26 0 0 0 
1632090980.1195173 19.8935546875 64.70485733988349 988.5176405228086 3 4 4 3 4 4 552 165 26 0 0 0 
1632090985.2740622 19.8986328125 64.47543628137326 988.4660875774458 3 4 4 3 4 4 552 165 26 0 0 0 
1632090990.4285786 19.9087890625 64.48184789995278 988.4938116433128 3 4 4 3 4 4 579 167 31 0 0 0 
1632090995.578229 19.9087890625 64.42923092077247 988.5134156412068 3 4 4 3 4 4 579 167 31 0 0 0 
1632091000.7312803 19.9037109375 64.45273539954113 988.5080833726706 3 4 4 3 4 4 579 167 31 0 0 0 
1632091005.8887076 19.9087890625 64.59963467369221 988.5039009625635 3 4 4 3 4 4 612 174 33 0 0 0 
1632091011.0439918 19.8986328125 64.6696040111494 988.4842970209113 3 4 4 3 4 4 612 174 33 0 0 0 
1632091016.1984763 19.8986328125 64.67574968254779 988.5089456231312 3 4 5 3 4 5 576 174 28 4 0 0 
1632091021.3530982 19.8935546875 64.65785281951936 988.4736330123501 3 4 5 3 4 5 576 174 28 4 0 0 
1632091026.5073225 19.8884765625 64.56891085837563 988.4714192938541 3 4 5 3 4 5 576 174 28 4 0 0 
1632091031.661842 19.8884765625 64.65170737483805 988.487660071993 3 4 5 3 4 5 597 181 26 4 0 0 
1632091036.8163273 19.8935546875 64.45780866434158 988.4946732770591 3 4 5 3 4 5 597 181 26 4 0 0 
1632091041.9710057 19.8884765625 64.47516844895578 988.4630118057091 3 4 5 3 4 5 597 181 26 4 0 0 
1632091047.1250691 19.8833984375 64.51603041435962 988.4660875774458 3 5 5 3 5 5 612 181 33 4 0 0 
1632091052.278509 19.8884765625 64.47543628137326 988.4644060663321 3 5 5 3 5 5 612 181 33 4 0 0 
1632091057.4332426 19.8884765625 64.72194257876434 988.4969286389116 3 5 5 3 5 5 612 181 33 4 0 0 
1632091062.5916157 19.8884765625 64.61057827865906 988.4834767587774 3 5 5 3 5 5 627 185 37 4 0 0 
1632091067.7460272 19.8986328125 64.51042300372261 988.4708448193768 3 5 5 3 5 5 627 185 37 4 0 0 
1632091072.90049 19.8935546875 64.40519227630755 988.4736330123501 3 5 5 3 5 5 627 185 37 4 0 0 
1632091078.0533714 19.8935546875 64.67520948987391 988.4938116433128 3 5 6 3 5 6 756 220 39 4 0 0 
1632091083.2069123 19.8935546875 64.53980151732078 988.4523480495611 3 5 6 3 5 6 756 220 39 4 0 0 
1632091088.361225 19.9087890625 64.61726215579745 988.4652252524155 3 5 6 3 5 6 756 220 39 4 0 0 
1632091093.5156872 19.9138671875 64.42869638266001 988.5153845847884 3 5 5 3 5 5 723 209 37 2 0 0 
1632091098.6703417 19.9087890625 64.55262760343808 988.4669068042629 3 4 4 3 4 4 582 178 20 0 0 0 
1632091103.825108 19.8986328125 64.60551051131759 988.5008251220823 3 4 4 3 4 4 582 181 20 0 0 0 
1632091108.980327 19.8986328125 64.5112276758934 988.4685883561798 3 4 4 3 4 4 582 181 20 0 0 0 
1632091114.1340895 19.8986328125 64.27618228865204 988.4826154954753 3 4 4 3 4 4 582 181 20 0 0 0 
1632091119.2874227 19.9037109375 64.67014404823657 988.4705574183649 4 5 5 4 5 5 696 219 25 0 0 0 
1632091124.4420002 19.9087890625 64.49920771709316 988.4826154954753 4 5 5 4 5 5 696 219 25 0 0 0 
1632091129.5995884 19.9037109375 64.41641003719529 988.4769961168125 4 5 5 4 5 5 696 219 25 0 0 0 
1632091134.757309 19.8986328125 64.64583182043843 988.5193220632652 4 5 5 4 5 5 672 210 27 0 0 0 
1632091139.9119086 19.9037109375 64.52352649715996 988.487372806527 3 4 4 3 4 4 672 210 27 0 0 0 
1632091145.0662646 19.9037109375 64.56998645851924 988.4372143350851 3 4 4 3 4 4 672 210 27 0 0 0 
1632091150.21832 19.8986328125 64.49920771709316 988.4587866508047 3 5 5 3 5 5 687 210 29 2 0 0 
1632091155.3723822 19.715625 64.57053453481352 988.2115206041458 3 5 5 3 5 5 687 210 29 2 0 0 
1632091160.5272834 19.9138671875 64.46503317113054 988.4618621489303 4 6 6 4 6 6 687 210 29 2 0 0 
1632091165.6830478 19.9037109375 64.40600353100488 988.461286665421 3 6 6 3 6 6 723 215 31 2 0 0 
1632091170.8374648 19.9138671875 64.56492735025 988.4545603508512 3 6 6 3 6 6 723 215 31 2 0 0 
1632091175.9919093 19.9291015625 64.40627050453924 988.4685883561798 3 6 6 3 6 6 723 215 31 2 0 0 
1632091181.1457236 19.9291015625 64.52433140939584 988.4859348413629 3 3 3 3 3 3 546 164 23 0 0 0 
1632091186.3019392 19.9189453125 64.55290659762258 988.4949182550237 2 3 3 2 3 3 525 157 21 0 0 0 
1632091191.4564972 19.9138671875 64.40039418146411 988.4593171675755 1 2 2 1 2 2 525 157 21 0 0 0 
1632091196.610781 19.9189453125 64.41187977675622 988.4764208772867 1 2 2 1 2 2 525 157 21 0 0 0 
1632091201.7649946 19.9138671875 64.40039418146411 988.4932366748802 1 2 2 1 2 2 555 157 23 0 0 0 
1632091206.918275 19.9138671875 64.54703059804449 988.45484820142 1 2 2 1 2 2 555 157 23 0 0 0 
1632091212.072964 19.9138671875 64.61754191600508 988.4652252524155 1 2 2 1 2 2 555 157 23 0 0 0 
1632091217.2273052 19.9138671875 64.42923092077247 988.498568913667 2 3 3 2 3 3 555 157 27 0 0 0 
1632091222.3816397 19.9087890625 64.57641049336273 988.5036136142705 2 3 3 2 3 3 555 157 27 0 0 0 
1632091227.5360518 19.9138671875 64.48184789995278 988.4968873469389 3 4 4 3 4 4 555 157 27 0 0 0 
1632091232.6886377 19.8427734375 64.36352317093915 988.5008251220823 3 4 4 3 4 4 588 164 27 0 0 0 
1632091237.843219 19.9087890625 64.35284023137876 988.4901610807241 3 4 4 3 4 4 588 164 27 0 0 0 
1632091242.9979637 19.9138671875 64.54648306854975 988.524079608604 3 4 4 3 4 4 588 164 27 0 0 0 
1632091248.1525185 19.9138671875 64.611386338686 988.4988563026241 2 3 3 2 3 3 582 164 34 0 0 0 
