timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1672873688.2916903 21.0423828125 47.57997468921722 974.3095107679562 0 0 0 0 0 0 84 23 2 0 0 0 
1672873693.4202902 21.0373046875 47.43202935432076 974.3133041019117 0 0 0 0 0 0 84 23 2 0 0 0 
1672873698.5529666 21.0626953125 47.60394517671991 974.3284423784976 0 0 0 0 0 0 78 21 2 0 0 0 
1672873703.6861908 21.0728515625 47.349413794907704 974.2897096213663 0 0 0 0 0 0 90 25 0 0 0 0 
1672873708.8200972 21.0677734375 47.343633466392134 974.2850632500206 0 0 0 0 0 0 120 32 2 0 0 0 
1672873713.948857 21.0626953125 47.50942811593667 974.3099180117674 0 0 0 0 0 0 120 32 2 0 0 0 
1672873719.0824924 21.0677734375 47.33179068209885 974.3158025370973 0 0 0 0 0 0 120 32 2 0 0 0 
1672873724.215615 21.0626953125 47.349413794907704 974.3381210097249 0 0 0 0 0 0 120 32 2 0 0 0 
1672873729.3494406 21.0728515625 47.31973862793004 974.3233902776395 0 0 0 0 0 0 120 32 2 0 0 0 
1672873734.483049 21.0728515625 47.33771207940092 974.3692669688535 0 0 0 0 0 0 120 32 2 0 0 0 
1672873739.6170774 21.0677734375 47.408768042778675 974.4303188018894 0 0 0 0 0 0 126 34 2 0 0 0 
1672873744.7508204 21.0728515625 47.325800357655055 974.4690523177113 0 0 0 0 0 0 126 34 2 0 0 0 
1672873749.884171 21.0626953125 47.46198856581957 974.4724204512735 0 0 0 0 0 0 126 34 2 0 0 0 
1672873755.0175736 21.0677734375 47.3315810417295 974.4581131829666 0 0 0 0 0 0 120 32 2 0 0 0 
1672873760.150714 21.0677734375 47.34955484307248 974.5149464039567 0 0 0 0 0 0 120 32 2 0 0 0 
1672873765.2838988 21.0626953125 47.45000291149281 974.4732695378743 0 0 0 0 0 0 120 32 2 0 0 0 
1672873770.416606 21.0525390625 47.278221447341046 974.4909583146112 0 0 0 0 0 0 132 36 2 0 0 0 
1672873775.5509603 21.0576171875 47.41454673866656 974.503582264714 0 0 0 0 0 0 132 36 2 0 0 0 
1672873780.685334 21.0525390625 47.30796490841639 974.469066147001 0 0 0 0 0 0 132 36 2 0 0 0 
1672873785.8194475 21.0525390625 47.53282444569839 974.5751590696043 0 0 0 0 0 0 117 25 6 0 0 0 
1672873790.9532588 21.0474609375 47.21887322338241 974.6610440201271 0 0 0 0 0 0 117 25 6 0 0 0 
