timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1665053980.8200414 20.6458984375 48.49114423070096 986.7855901722229 3 5 5 3 5 5 609 172 31 2 0 0 
1665053985.9530437 20.6357421875 48.42001452473623 986.7859117135393 2 4 4 2 4 4 600 170 29 2 0 0 
1665053991.087766 20.6306640625 48.46140992137369 986.786544377887 3 5 6 3 5 6 633 188 25 6 2 0 
1665053996.2174938 20.6255859375 48.56768463066302 986.7963285638427 3 5 6 3 5 6 612 181 25 6 2 0 
1665054001.3479 20.6154296875 48.51438122365698 986.7790757729106 3 5 6 3 5 6 612 181 25 6 2 0 
1665054006.4822927 20.6154296875 48.30149588747275 986.7689756395525 3 5 6 3 5 6 612 181 25 6 2 0 
1665054011.6158879 20.6103515625 48.39011759530869 986.7770763871526 3 4 5 3 4 5 567 167 23 4 2 0 
1665054016.747862 20.6052734375 48.543695854643985 986.808008507538 3 4 5 3 4 5 567 167 23 4 2 0 
1665054021.8762774 20.5951171875 48.632390323870354 986.7595075383235 3 4 5 3 4 5 567 167 23 4 2 0 
1665054027.010598 20.5798828125 48.54944088728805 986.7846513424262 3 4 5 3 4 5 567 167 27 4 2 0 
1665054032.1425629 20.5646484375 48.50180341868187 986.7731837248722 3 4 5 3 4 5 567 167 27 4 2 0 
1665054037.274483 20.5646484375 48.667355197980676 986.7718155897693 3 4 5 3 4 5 567 167 27 4 2 0 
1665054042.4083042 20.5646484375 48.53719555312647 986.7829680814496 3 4 5 3 4 5 609 176 25 2 2 0 
1665054047.542109 20.5646484375 48.55501737019611 986.7802317573369 3 4 5 3 4 5 609 176 25 2 2 0 
1665054052.6755857 20.5595703125 48.525370376264 986.7418326473122 3 4 5 3 4 5 609 176 25 2 2 0 
1665054057.8089068 20.5494140625 48.655274466497616 986.768449123232 3 4 5 3 4 5 609 172 23 2 2 0 
1665054062.9415884 20.5646484375 48.63745260015495 986.7468823031958 3 4 5 3 4 5 609 172 23 2 2 0 
1665054068.0733929 20.5443359375 48.53103133087352 986.752561961029 3 4 5 3 4 5 609 172 23 2 2 0 
1665054073.2077615 20.5443359375 48.5841578716049 986.7761266534943 2 3 3 2 3 3 516 151 20 2 0 0 
1665054078.3397017 20.5443359375 48.6786665510106 986.785171666448 2 3 3 2 3 3 516 151 20 2 0 0 
1665054083.4717133 20.5544921875 48.70831232918247 986.7239477100374 2 3 3 2 3 3 528 156 20 0 0 0 
1665054088.5969348 20.5748046875 48.785688289234926 986.7728685170583 2 3 3 2 3 3 528 156 20 0 0 0 
1665054093.7309575 20.5849609375 48.407528418077774 986.8072715767958 2 3 3 2 3 3 528 156 20 0 0 0 
1665054098.862054 20.5849609375 48.626307667029074 986.761506703084 2 3 3 2 3 3 480 140 20 0 0 0 
1665054103.9916527 20.5849609375 48.60839993260526 986.7742364738125 2 3 3 2 3 3 480 140 20 0 0 0 
1665054109.126574 20.5697265625 48.442675828558514 986.7748669718726 2 3 3 2 3 3 480 140 20 0 0 0 
1665054114.2599242 20.5748046875 48.708827760934234 986.773498823143 2 3 3 2 3 3 516 151 20 0 0 0 
1665054119.3924704 20.5494140625 48.667184356706684 986.768133984291 2 3 3 2 3 3 516 151 20 0 0 0 
1665054124.524676 20.5443359375 48.67318212940444 986.7549832598804 2 3 3 2 3 3 516 151 20 0 0 0 
1665054129.657117 20.5646484375 48.50180341868187 986.7462517823813 2 4 4 2 4 4 537 158 20 0 0 0 
1665054134.7911851 20.5595703125 48.72630668355783 986.768133984291 2 4 4 2 4 4 537 158 20 0 0 0 
1665054139.9218912 20.5646484375 48.64944745805076 986.7829680814496 2 4 4 2 4 4 537 158 20 0 0 0 
1665054145.0545604 20.5646484375 48.702657876263885 986.7482503298835 2 4 4 2 4 4 558 161 20 0 0 0 
1665054150.1895752 20.5900390625 48.62639255453854 986.7503550394398 2 4 4 2 4 4 558 161 20 0 0 0 
1665054155.321565 20.5595703125 48.466160750580244 986.7522470151368 3 4 5 3 4 5 657 195 24 2 2 0 
1665054160.452015 20.5544921875 48.58441137086392 986.7421477840802 3 4 5 3 4 5 657 195 24 2 2 0 
1665054165.5835967 20.5341796875 48.66110131848994 986.7929585850773 3 4 5 3 4 5 657 195 24 2 2 0 
1665054170.7151954 20.51875 48.81994050882982 986.7211015907947 3 4 6 3 4 6 678 195 28 4 2 0 
1665054175.8494024 20.51875 48.63094480378456 986.7527662258149 3 4 6 3 4 6 678 195 28 4 2 0 
1665054180.9803612 20.51875 48.61912131012869 986.7180497678019 3 4 6 3 4 6 678 195 28 4 2 0 
1665054186.1068988 20.4984375 48.808030764241785 986.7520254058595 3 4 6 3 4 6 651 190 28 4 2 0 
1665054191.2372746 20.493359375 48.813676819338674 986.7557053960339 3 4 6 3 4 6 651 190 28 4 2 0 
1665054196.3693285 20.48828125 48.985091754471405 986.7425547977707 3 4 6 3 4 6 651 190 28 4 2 0 
1665054201.4980667 20.48828125 48.76056732675059 986.7422409481554 3 3 5 3 3 5 636 183 24 4 2 0 
1665054206.6276927 20.483203125 48.71318818128126 986.7526530519219 3 3 5 3 3 5 636 183 24 4 2 0 
1665054211.7546968 20.473046875 48.878345088022805 986.7468616926926 3 3 5 3 3 5 636 183 24 4 2 0 
1665054216.889198 20.478125 48.7955081982855 986.7461185567794 2 3 3 2 3 3 522 148 20 2 0 0 
1665054222.019407 20.452734375 49.10857945761601 986.7363339436611 2 3 3 2 3 3 522 148 20 2 0 0 
1665054227.1465778 20.44765625 48.866435873899476 986.7568421903094 2 3 3 2 3 3 522 148 20 2 0 0 
1665054232.2806015 20.4578125 48.94900514292181 986.7487403572854 2 3 3 2 3 3 537 145 18 2 0 0 
1665054237.4111774 20.452734375 48.80724230309899 986.7319111579548 2 3 6 2 3 6 576 156 30 4 4 2 
1665054242.5442727 20.452734375 48.71258497289351 986.7436915967519 2 3 6 2 3 6 603 165 32 4 4 2 
1665054247.6761262 20.4375 49.08466781871313 986.712343275481 2 3 6 2 3 6 603 165 32 4 4 2 
1665054252.809376 20.42734375 48.93074171740899 986.7429475343016 2 3 6 2 3 6 603 165 32 4 4 2 
1665054257.9407995 20.432421875 48.94273935180123 986.7362160738852 2 3 6 2 3 6 582 158 30 4 4 2 
1665054263.073712 20.42734375 49.013479636526476 986.7648247883809 2 3 6 2 3 6 582 158 30 4 4 2 
1665054268.19348 20.422265625 48.85982189725049 986.7617712493749 2 3 6 2 3 6 582 158 30 4 4 2 
1665054273.3228889 20.432421875 48.90128040796749 986.7435721093835 2 4 6 2 4 6 603 172 28 4 4 2 
1665054278.4562018 20.432421875 49.01947920023386 986.7294846145876 2 4 6 2 4 6 603 172 28 4 4 2 
1665054283.5875375 20.432421875 49.01938941078758 986.7065496873998 2 4 6 2 4 6 603 172 28 4 4 2 
1665054288.7204547 20.4171875 49.00166005716249 986.7362160738852 1 3 5 1 3 5 603 172 28 4 4 2 
1665054293.8522594 20.422265625 49.025119428203126 986.7149638712428 1 3 5 1 3 5 603 172 28 4 4 2 
1665054298.9850836 20.4375 49.02547887826086 986.747371198712 1 3 5 1 3 5 603 172 28 4 4 2 
1665054304.1167707 20.44765625 49.04374858497288 986.7167648845358 2 4 6 2 4 6 615 179 28 4 4 2 
1665054309.2510028 20.462890625 48.9903769812867 986.7380168906013 2 4 6 2 4 6 615 179 28 4 4 2 
1665054314.3817852 20.452734375 48.943005983480376 986.7285453189278 2 4 6 2 4 6 615 179 28 4 4 2 
1665054319.515336 20.462890625 48.907898084812366 986.7528504008635 2 4 4 2 4 4 477 144 26 6 0 0 
1665054324.6464653 20.4578125 48.83088467312731 986.7430657318422 2 4 4 2 4 4 477 144 26 6 0 0 
1665054329.7736428 20.44765625 48.92527521359682 986.7305422765505 2 5 5 2 5 5 540 165 35 6 0 0 
1665054334.9067852 20.422265625 48.90128040796749 986.7213828105424 2 5 5 2 5 5 540 165 35 6 0 0 
1665054340.0399244 20.422265625 49.04302840502611 986.7382113218284 2 5 5 2 5 5 540 165 35 6 0 0 
1665054345.1697452 20.422265625 48.99566072258406 986.7139056595593 3 6 6 3 6 6 549 170 37 8 0 0 
1665054350.2995055 20.391796875 48.88884197407552 986.7465027299008 3 6 6 3 6 6 549 170 37 8 0 0 
1665054355.4315915 20.38671875 49.11312606497707 986.7221962755555 3 6 6 3 6 6 549 170 37 8 0 0 
1665054360.5657606 20.371484375 49.16603180850005 986.7399576074138 3 6 6 3 6 6 594 180 32 8 0 0 
1665054365.695102 20.361328125 49.219025220082536 986.7593998103014 3 6 6 3 6 6 594 180 32 8 0 0 
1665054370.8247254 20.341015625 49.195023259270656 986.7168937872437 3 6 6 3 6 6 594 180 32 8 0 0 
1665054375.9581566 20.3306640625 49.29546189712405 986.7676821230536 3 6 6 3 6 6 585 177 32 8 0 0 
1665054381.0928152 20.3154296875 49.36045002141366 986.7231828687753 3 6 6 3 6 6 585 177 32 8 0 0 
1665054386.2249587 20.3052734375 49.300713446552365 986.7274776900206 3 6 6 3 6 6 585 177 32 8 0 0 
1665054391.350293 20.2900390625 49.38332431110205 986.7499692610237 2 6 8 2 6 8 585 179 41 12 4 0 
1665054396.4808898 20.2900390625 49.28889826353956 986.7466042899323 2 6 8 2 6 8 585 179 41 12 4 0 
1665054401.6107569 20.2748046875 49.39504461810636 986.7660388150979 3 4 5 3 4 5 573 168 21 4 2 0 
1665054406.7449293 20.2646484375 49.35931866197898 986.7481497896719 3 4 5 3 4 5 573 168 21 4 2 0 
1665054411.8762531 20.2494140625 49.3175940637883 986.7299492703527 3 4 5 3 4 5 573 168 21 4 2 0 
1665054417.0099564 20.2494140625 49.57729633784552 986.7554936146806 3 4 5 3 4 5 588 173 21 4 2 0 
1665054422.1435077 20.2291015625 49.4412573452501 986.7261364112215 3 4 5 3 4 5 588 173 21 4 2 0 
1665054427.270741 20.2138671875 49.488508656329266 986.7530537778583 3 4 5 3 4 5 588 173 21 4 2 0 
1665054432.4020705 20.1986328125 49.52365858671816 986.7408272169747 3 4 5 3 4 5 588 173 17 4 2 0 
1665054437.5339096 20.2037109375 49.641778696111125 986.7616296771697 3 4 5 3 4 5 588 173 17 4 2 0 
1665054442.665774 20.1986328125 49.59433738662943 986.7562753863166 3 4 5 3 4 5 588 173 17 4 2 0 
1665054447.7979448 20.1986328125 49.671112563667094 986.7562753863166 3 3 3 3 3 3 546 164 10 2 0 0 
1665054452.9294162 20.1884765625 49.55861260317925 986.722178356138 3 3 3 3 3 3 546 164 10 2 0 0 
1665054458.0609212 20.1833984375 49.558516081332094 986.7356360590304 3 3 3 3 3 3 546 164 10 2 0 0 
1665054463.1925106 20.1833984375 49.6174747644581 986.7328861081438 2 3 3 2 3 3 540 159 10 0 0 0 
1665054468.3211033 20.1732421875 49.49345762530536 986.7510831233284 2 3 3 2 3 3 540 159 10 0 0 0 
1665054473.4534302 20.1732421875 49.50498114098577 986.7486395778856 2 3 3 2 3 3 540 159 10 0 0 0 
1665054478.5858943 20.1630859375 49.8591903725875 986.77387197691 2 3 3 2 3 3 546 159 12 0 0 0 
1665054483.719847 20.1580078125 49.65251683262202 986.7411488558064 2 3 3 2 3 3 486 140 27 0 0 0 
1665054488.8537326 20.1529296875 49.75280387535752 986.7492529344102 2 3 3 2 3 3 465 131 31 0 0 0 
1665054493.9870183 20.1375 49.734793228677894 986.7269292491353 2 3 3 2 3 3 465 131 31 0 0 0 
1665054499.1209207 20.132421875 49.69336172621985 986.7342698737652 2 3 3 2 3 3 465 131 31 0 0 0 
1665054504.2535567 20.12734375 49.876503638202074 986.7524664769585 2 3 3 2 3 3 486 133 31 0 0 0 
1665054509.3869643 20.12734375 49.9116282178503 986.7449738923907 2 3 3 2 3 3 486 133 31 0 0 0 
1665054514.5194201 20.132421875 49.882207398390634 986.7211195760756 2 3 3 2 3 3 486 133 31 0 0 0 
1665054519.6521466 20.132421875 49.67554950308866 986.7622528837471 2 3 3 2 3 3 492 138 27 0 0 0 
1665054524.7855284 20.1171875 49.9058246427501 986.7399278219481 2 3 3 2 3 3 492 138 27 0 0 0 
1665054529.9189065 20.122265625 49.77592776592758 986.7416098453591 2 3 3 2 3 3 492 138 27 0 0 0 
1665054535.0527983 20.122265625 49.87620275720033 986.7409980754263 2 2 2 2 2 2 456 124 20 0 0 0 
1665054540.186142 20.1478515625 49.70526948230952 986.7272355158401 2 2 2 2 2 2 456 124 20 0 0 0 
1665054545.3198113 20.1478515625 49.80574863302137 986.7552184244149 2 2 2 2 2 2 456 124 20 0 0 0 
1665054550.4531825 20.1478515625 49.941553282358655 986.7283049637996 2 3 3 2 3 3 519 141 24 0 0 0 
1665054555.586609 20.1375 49.72318077653183 986.7212700754172 2 3 3 2 3 3 519 141 24 0 0 0 
1665054560.7200038 20.1478515625 49.77642337627263 986.7276919108604 2 3 3 2 3 3 519 141 24 0 0 0 
1665054565.853568 20.1529296875 49.65812872317948 986.7145416599569 3 4 4 3 4 4 588 169 33 2 0 0 
1665054570.9877357 20.142578125 49.74660265535367 986.760264700271 3 4 4 3 4 4 588 169 33 2 0 0 
1665054576.120268 20.122265625 49.72869130596458 986.7460442274055 3 4 4 3 4 4 555 158 31 2 0 0 
1665054581.253256 20.10703125 49.8880112851503 986.7220372270141 3 4 4 3 4 4 555 158 31 2 0 0 
1665054586.38783 20.10703125 49.787137057600134 986.7489491639374 3 4 4 3 4 4 555 158 31 2 0 0 
1665054591.5219605 20.10703125 49.71618872711748 986.7125566386659 3 4 4 3 4 4 543 156 33 2 0 0 
1665054596.6558158 20.0765625 49.90491459670574 986.7400786475707 3 4 4 3 4 4 543 156 33 2 0 0 
1665054601.7901442 20.0765625 49.80455056831943 986.7101090394857 3 4 4 3 4 4 543 156 33 2 0 0 
1665054606.9238248 20.06640625 49.85158079580269 986.7194338258274 2 4 4 2 4 4 543 156 28 2 0 0 
1665054612.0580888 20.05625 49.82806604016296 986.7261613738061 2 4 4 2 4 4 543 156 28 2 0 0 
1665054617.1917202 20.05625 49.93412959707421 986.7264590999584 2 4 4 2 4 4 543 156 28 2 0 0 
1665054622.3256428 20.051171875 49.96344368483208 986.7113223673656 3 3 4 3 3 4 564 161 26 4 0 0 
1665054627.459314 20.061328125 50.069700310657566 986.7642355378406 3 3 4 3 3 4 564 161 26 4 0 0 
1665054632.592941 20.05625 49.898708863148435 986.7443573992406 3 3 4 3 3 4 564 161 26 4 0 0 
1665054637.7262418 20.05625 50.09341539022247 986.7412912940052 3 4 4 3 4 4 543 161 26 4 0 0 
1665054642.859975 20.06640625 49.89891024011416 986.6939003869643 3 4 4 3 4 4 543 161 26 4 0 0 
1665054647.9934905 20.08671875 49.94624009909519 986.7070504393379 1 2 2 1 2 2 519 138 12 0 0 0 
1665054653.1264367 20.0765625 49.75151444025915 986.686562065971 1 2 2 1 2 2 519 138 12 0 0 0 
1665054658.2607045 20.06640625 49.79264338590282 986.760871706282 1 2 2 1 2 2 519 138 12 0 0 0 
1665054663.3949594 20.05625 49.78063708140775 986.7171419214424 1 1 1 1 1 1 504 131 10 0 0 0 
1665054668.5290482 20.06640625 49.95173851202004 986.7295181799986 2 2 2 2 2 2 504 131 10 0 0 0 
1665054673.6628017 20.06640625 50.05219604150537 986.7412983608436 2 2 2 2 2 2 504 131 10 0 0 0 
1665054678.7965689 20.04609375 49.88660012942267 986.6941988585108 2 2 2 2 2 2 489 133 12 0 0 0 
1665054683.9302363 20.04609375 49.85718373360503 986.7126994516397 2 2 2 2 2 2 489 133 12 0 0 0 
1665054689.0643675 20.061328125 50.11102143374823 986.7180498033754 2 2 2 2 2 2 489 133 12 0 0 0 
1665054694.1981506 20.04609375 50.063386706592205 986.7214135217989 2 2 2 2 2 2 504 138 10 0 0 0 
1665054699.3317492 20.0359375 49.96924538003206 986.6867041474067 2 2 2 2 2 2 504 138 10 0 0 0 
1665054704.4647279 20.0359375 50.03946824125831 986.7001587952973 2 2 2 2 2 2 504 138 10 0 0 0 
1665054709.5984688 20.02578125 49.93311800747058 986.6963310296392 2 3 3 2 3 3 510 138 12 0 0 0 
1665054714.7327092 20.010546875 49.86818715424874 986.7114670240273 2 3 3 2 3 3 510 138 12 0 0 0 
1665054719.8664248 20.00546875 50.186822574945396 986.7255289934553 2 3 3 2 3 3 510 138 12 0 0 0 
1665054724.999805 20.00546875 49.94451800529316 986.6947909524257 2 3 3 2 3 3 519 143 16 0 0 0 
1665054730.1334398 19.980078125 50.01514232674727 986.7113044056558 1 3 3 1 3 3 432 122 16 2 0 0 
1665054735.2670238 19.98515625 50.0918700451656 986.7301065707366 1 3 3 1 3 3 411 113 20 2 0 0 
1665054740.4012547 19.98515625 50.12148368094072 986.7177276856584 1 3 3 1 3 3 411 113 20 2 0 0 
1665054745.5354931 19.975 50.304232210286 986.6970795721043 1 3 3 1 3 3 411 113 20 2 0 0 
1665054750.669276 19.990234375 50.02104452049499 986.6782776679992 1 3 3 1 3 3 438 120 20 2 0 0 
1665054755.8029263 19.980078125 50.11547822506006 986.680262892204 1 3 3 1 3 3 438 120 20 2 0 0 
1665054760.9364448 19.98515625 50.16269409235536 986.7270464499807 1 3 3 1 3 3 438 120 20 2 0 0 
1665054766.0705097 19.96484375 50.28631656412008 986.7094575497031 1 3 3 1 3 3 468 132 22 2 0 0 
1665054771.2042248 19.969921875 50.07965393367534 986.6542668431092 1 3 3 1 3 3 468 132 22 2 0 0 
1665054776.3379915 19.959765625 50.08545265945046 986.6851421686116 1 3 3 1 3 3 468 132 22 2 0 0 
1665054781.4717758 19.9494140625 50.398230340929 986.6921713754781 2 4 4 2 4 4 546 158 26 2 0 0 
1665054786.6054165 19.96484375 50.203380910654374 986.6703107537884 2 4 4 2 4 4 546 158 26 2 0 0 
1665054791.7390409 19.9544921875 50.40992589290023 986.7033369523457 2 4 4 2 4 4 546 158 26 2 0 0 
1665054796.8726568 19.959765625 50.41593387622902 986.7100634102386 2 4 4 2 4 4 567 170 28 2 0 0 
1665054802.0069273 19.959765625 50.16818001130719 986.6874293532657 2 4 4 2 4 4 567 170 28 2 0 0 
1665054807.1406415 19.96484375 50.345225241516054 986.7531802580297 2 4 4 2 4 4 567 170 28 2 0 0 
1665054812.2733939 19.975 50.2510121922397 986.6839296343129 2 4 4 2 4 4 573 161 21 2 0 0 
1665054817.4064536 19.975 50.292428932780545 986.7054879146727 2 4 4 2 4 4 573 161 21 2 0 0 
1665054822.540666 19.98515625 50.080065893656666 986.7018212105901 2 4 4 2 4 4 531 152 19 2 0 0 
1665054827.6735656 19.98515625 50.20400743757386 986.6772030179643 2 4 4 2 4 4 531 152 19 2 0 0 
1665054832.808087 19.975 50.17418575609787 986.7004429089222 2 4 4 2 4 4 531 152 19 2 0 0 
1665054837.9425085 19.980078125 50.239313676133605 986.6741430889712 2 3 3 2 3 3 495 143 14 2 0 0 
1665054843.0738997 19.975 50.13877525778053 986.699973723818 2 3 3 2 3 3 495 143 14 2 0 0 
1665054848.2075784 19.96484375 50.18578071543717 986.7019581722222 2 3 3 2 3 3 495 143 14 2 0 0 
1665054853.3414872 19.9494140625 50.07944788909192 986.67764262645 2 3 3 2 3 3 504 148 14 2 0 0 
1665054858.4758008 19.9494140625 50.45101877192687 986.6712190457598 2 3 3 2 3 3 504 148 14 2 0 0 
1665054863.6095417 19.9443359375 50.26787552629504 986.6874293532657 2 3 3 2 3 3 504 148 14 2 0 0 
1665054868.7394943 19.9392578125 50.439109768601604 986.6541008072621 2 4 4 2 4 4 531 150 19 2 0 0 
1665054873.873141 19.9392578125 50.26787552629504 986.6916999757073 2 4 4 2 4 4 531 150 19 2 0 0 
1665054879.0061865 19.9341796875 50.23836999127449 986.6614324028537 2 4 4 2 4 4 531 150 19 2 0 0 
1665054884.139226 19.9291015625 50.21466074145362 986.6765661864533 2 3 3 2 3 3 516 147 17 2 0 0 
1665054889.2723851 19.9341796875 50.439002572256825 986.6846714093481 2 3 3 2 3 3 516 147 17 2 0 0 
1665054894.406707 19.9291015625 50.37398686576622 986.7065315097082 2 3 3 2 3 3 483 152 21 2 0 0 
1665054899.5410259 19.9392578125 50.27377660252537 986.701184459321 2 3 3 2 3 3 483 152 21 2 0 0 
1665054904.6749737 19.9341796875 50.16755566091672 986.656387809577 2 3 3 2 3 3 483 152 21 2 0 0 
1665054909.808342 19.9392578125 50.132355290020094 986.6524192492722 2 3 3 2 3 3 420 131 19 2 0 0 
1665054914.9418557 19.9544921875 50.28589500590533 986.6608270399197 2 3 3 2 3 3 420 131 19 2 0 0 
1665054920.0755975 19.9544921875 50.15616886447272 986.677037097667 2 3 3 2 3 3 420 131 19 2 0 0 
