timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1662093310.0947747 20.36640625 52.45584188896622 980.563228514036 15 28 31 15 28 31 2967 863 213 17 2 2 
1662093315.2264094 20.3154296875 52.79820500124014 980.5417177407404 16 27 29 16 27 29 2997 871 201 10 2 2 
1662093320.3603208 20.371484375 52.77446195492954 980.546765034693 16 27 29 16 27 29 2997 871 201 10 2 2 
1662093325.494266 20.381640625 52.67464514926099 980.541955510807 15 26 28 15 26 28 2997 871 201 10 2 2 
1662093330.6279323 20.381640625 52.533101899982974 980.5507292009657 14 25 27 14 25 27 2883 833 191 10 2 2 
1662093335.761488 20.38671875 52.550811594447765 980.5621453417065 14 25 27 14 25 27 2883 833 191 10 2 2 
1662093340.8958282 20.391796875 52.59803699407023 980.556736565864 14 25 27 14 25 27 2883 833 191 10 2 2 
1662093346.0290732 20.3765625 52.591610708407316 980.5570978830378 15 25 27 15 25 27 2778 805 184 10 2 2 
1662093351.157696 20.381640625 52.72173601454099 980.5557766181405 15 25 27 15 25 27 2778 805 184 10 2 2 
1662093356.2906253 20.3765625 52.656541700024015 980.5494078945692 15 25 27 15 25 27 2778 805 184 10 2 2 
1662093361.4224558 20.371484375 52.75701984381521 980.5658714543778 14 25 27 14 25 27 2898 835 184 12 2 2 
1662093366.5529237 20.371484375 52.680152661355905 980.5568596244854 15 23 25 15 23 25 2631 779 173 8 2 0 
1662093371.6834617 20.371484375 52.573902040305384 980.543039170994 15 23 25 15 23 25 2631 779 173 8 2 0 
1662093376.812639 20.371484375 52.70376345823612 980.558542056362 15 23 25 15 23 25 2616 781 180 8 2 0 
1662093381.9440792 20.371484375 52.76278973096054 980.5252544726408 15 23 25 15 23 25 2616 781 180 8 2 0 
1662093387.0744667 20.361328125 52.538093777243326 980.5686366490902 15 23 25 15 23 25 2616 781 180 8 2 0 
1662093392.2050002 20.361328125 52.70953396741153 980.5276586150169 15 21 22 15 21 22 2538 764 161 6 0 0 
1662093397.3354583 20.35625 52.691562162860095 980.5652717845679 15 21 22 15 21 22 2538 764 161 6 0 0 
1662093402.4673345 20.361328125 52.650112913553755 980.5770488116194 15 21 22 15 21 22 2538 764 161 6 0 0 
1662093407.5962436 20.361328125 52.632667990773854 980.5235720557135 15 21 22 15 21 22 2580 785 156 6 0 0 
1662093412.7257838 20.351171875 52.64434186111345 980.5740445939354 15 21 22 15 21 22 2580 785 156 6 0 0 
1662093417.8597207 20.35625 52.632405364269964 980.5209290558599 15 21 22 15 21 22 2580 785 156 6 0 0 
1662093422.9931421 20.351171875 52.614697722490604 980.5646712103719 15 22 24 15 22 24 2637 792 158 8 2 0 
1662093428.1261368 20.351171875 52.63253668290157 980.5774094320535 15 22 24 15 22 24 2637 792 158 8 2 0 
1662093433.25527 20.351171875 52.63817649404478 980.5347488194913 15 22 24 15 22 24 2637 792 158 8 2 0 
1662093438.3875043 20.34609375 52.80920997310316 980.529341004981 15 22 24 15 22 24 2559 775 163 8 2 0 
1662093443.514505 20.34609375 52.76776219784222 980.5502506249535 15 22 24 15 22 24 2559 775 163 8 2 0 
1662093448.6465275 20.3357421875 52.69706843739313 980.5869025294517 15 25 25 15 25 25 2754 817 159 8 0 0 
1662093453.7780747 20.3357421875 52.708872984278976 980.568756630266 16 25 25 16 25 25 2763 815 166 8 0 0 
1662093458.9097152 20.3255859375 52.74992316059341 980.5795708546833 16 25 25 16 25 25 2898 852 170 6 0 0 
1662093464.0396726 20.3306640625 52.74992316059341 980.5977167606901 16 26 26 16 26 26 2931 861 173 6 0 0 
1662093469.166786 20.341015625 52.64381598171629 980.5721213594135 16 26 26 16 26 26 2874 844 185 6 0 0 
1662093474.2984836 20.34609375 52.779832430907575 980.5586624445017 15 26 26 15 26 26 2787 823 182 8 0 0 
1662093479.431394 20.34609375 52.76212576252681 980.5919496662385 15 25 25 15 25 25 2667 788 189 6 0 0 
1662093484.5656738 20.35625 52.555932452303246 980.5740445939354 15 24 24 15 24 24 2625 772 177 6 0 0 
1662093489.696214 20.361328125 52.561574242179056 980.5528944718164 14 23 25 14 23 25 2583 762 165 13 2 0 
1662093494.8262973 20.341015625 52.63253668290157 980.5888258420964 14 23 25 14 23 25 2583 762 165 13 2 0 
1662093499.9551625 20.361328125 52.632799287886805 980.5766880816564 14 23 25 14 23 25 2583 762 165 13 2 0 
1662093505.0880146 20.361328125 52.60315452768647 980.5858215285729 15 26 27 15 26 27 2745 811 181 15 2 0 
1662093510.221193 20.36640625 52.73891433039246 980.5790918512176 15 26 27 15 26 27 2745 811 181 15 2 0 
1662093515.350261 20.36640625 52.59712090160539 980.5804136771205 15 26 27 15 26 27 2745 811 181 15 2 0 
1662093520.4828172 20.361328125 52.80947669480696 980.5781303443437 15 26 28 15 26 28 2730 814 190 15 2 0 
1662093525.6105554 20.361328125 52.57337953196706 980.5811347542558 15 26 28 15 26 28 2730 814 190 15 2 0 
1662093530.7417173 20.361328125 52.54989928433592 980.6026457268537 17 26 28 17 26 28 2925 881 177 10 2 0 
1662093535.8748615 20.361328125 52.75662172991286 980.6137019156812 17 26 28 17 26 28 2961 893 186 10 2 0 
1662093541.0045066 20.351171875 52.81564572692653 980.5895467837164 17 26 27 17 26 27 2907 878 177 8 0 0 
1662093546.1356845 20.36640625 52.744816807177024 980.5844995658302 17 26 27 17 26 27 2841 863 181 6 2 0 
1662093551.2679138 20.35625 52.57928216144514 980.6191096504795 17 27 28 17 27 28 2862 872 181 6 2 0 
1662093556.3993995 20.351171875 52.679888997270226 980.6043281470664 16 26 28 16 26 28 2799 846 188 6 2 0 
1662093561.5343761 20.34609375 52.6207314635796 980.6147828825831 15 26 27 15 26 27 2757 825 183 6 2 0 
1662093566.6692069 20.35625 52.66191789502318 980.5899070902387 15 26 28 15 26 28 2748 825 195 10 2 0 
1662093571.8033717 20.35625 52.82128112130294 980.6114180684922 14 25 27 14 25 27 2634 794 195 10 2 0 
1662093576.9339008 20.351171875 52.85656025841102 980.6000014465892 14 25 27 14 25 27 2598 780 195 10 2 0 
1662093582.067404 20.351171875 52.63227403487903 980.6278820373819 14 24 26 14 24 26 2562 766 188 10 2 0 
1662093587.1965144 20.341015625 52.79150366147669 980.6141804973458 14 24 26 14 24 26 2562 766 188 10 2 0 
1662093592.3262124 20.341015625 52.69143016884425 980.5973568369305 14 24 26 14 24 26 2562 766 188 10 2 0 
1662093597.4583468 20.3306640625 52.827049761066085 980.5876226491044 14 24 26 14 24 26 2568 778 184 8 2 0 
1662093602.5908926 20.3306640625 52.72067749005756 980.6306444025041 14 24 26 14 24 26 2568 778 184 8 2 0 
1662093607.7220328 20.3357421875 52.850524340543075 980.6229520506627 14 24 26 14 24 26 2568 778 184 8 2 0 
1662093612.8502657 20.3357421875 52.67949342044758 980.6044461698117 13 23 24 13 23 24 2637 769 173 12 0 0 
1662093617.984011 20.3255859375 52.78533531257166 980.5997589135601 13 23 24 13 23 24 2637 769 173 12 0 0 
1662093623.1160614 20.3357421875 52.76199293656297 980.6535937864381 13 23 24 13 23 24 2637 769 173 12 0 0 
1662093628.2510915 20.3255859375 52.70860851571188 980.6249940013099 13 23 23 13 23 23 2631 755 166 12 0 0 
1662093633.3827395 20.361328125 52.762258577731615 980.6430238312485 13 23 23 13 23 23 2631 755 166 12 0 0 
1662093638.514028 20.36640625 52.62060028002767 980.6278820373819 13 23 23 13 23 23 2631 755 166 12 0 0 
1662093643.64799 20.351171875 52.79780543684984 980.6662178418716 12 24 25 12 24 25 2565 745 170 16 2 0 
1662093648.7814853 20.361328125 52.7682937503166 980.6437436865194 13 25 26 13 25 26 2565 745 170 16 2 0 
1662093653.9123347 20.351171875 52.66191789502318 980.6316069572322 13 25 26 13 25 26 2565 745 170 16 2 0 
1662093659.0465915 20.34609375 52.62060028002767 980.6568430823122 14 24 25 14 24 25 2634 773 168 12 2 0 
