timestamp temperature humidity pressure pm10_standard pm25_standard pm100_standard pm10_env pm25_env pm100_env particles_03um particles_05um particles_10um particles_25um particles_50um particles_100um
1664532900.5717072 20.432421875 47.65403260067868 983.1888920763687 0 1 1 0 1 1 423 118 8 2 0 0 
1664532905.702087 20.4375 47.5240341028547 983.1855266413563 0 1 1 0 1 1 423 118 8 2 0 0 
1664532910.831373 20.432421875 47.74877710299129 983.2457638956553 1 2 2 1 2 2 423 118 8 2 0 0 
1664532915.9607654 20.42734375 47.49418214858298 983.1821612066237 1 2 2 1 2 2 396 113 8 2 0 0 
1664532921.0818715 20.432421875 47.45308329544105 983.2107674107658 1 2 2 1 2 2 396 113 8 2 0 0 
1664532926.2113771 20.422265625 47.6303836717283 983.235667495872 0 1 1 0 1 1 396 113 8 2 0 0 
1664532931.3385322 20.422265625 47.54162586213711 983.2101067858629 0 1 1 0 1 1 381 113 8 2 0 0 
1664532936.4731078 20.412109375 47.53556789888027 983.1996700509449 0 1 1 0 1 1 381 113 8 2 0 0 
1664532941.6032467 20.4171875 47.819418397386706 983.1852073095299 0 1 1 0 1 1 381 113 8 2 0 0 
1664532946.7367878 20.4171875 47.53556789888027 983.193620626164 2 2 2 2 2 2 402 120 10 2 0 0 
1664532951.8718164 20.432421875 47.52410673908943 983.1801373420568 2 2 2 2 2 2 402 120 10 2 0 0 
1664532957.0022511 20.4578125 47.553961269371534 983.187837577842 2 2 2 2 2 2 402 120 10 2 0 0 
1664532962.133314 20.462890625 47.524397176308526 983.1656198480549 1 1 1 1 1 1 423 125 8 2 0 0 
1664532967.2599998 20.473046875 47.4122651315856 983.1780567117193 1 1 1 1 1 1 423 125 8 2 0 0 
1664532972.3937602 20.462890625 47.47716613314581 983.1989340275178 1 1 1 1 1 1 423 125 8 2 0 0 
1664532977.5286007 20.478125 47.43584647638532 983.2160781961414 1 1 1 1 1 1 417 121 8 2 0 0 
1664532982.6618903 20.462890625 47.48300701416613 983.1871544297738 2 2 2 2 2 2 417 121 8 2 0 0 
1664532987.7934227 20.462890625 47.37058891691551 983.2157620302388 2 2 2 2 2 2 417 121 8 2 0 0 
1664532992.925131 20.4578125 47.50067339460906 983.2009583478477 2 3 3 2 3 3 459 133 8 2 0 0 
1664532998.058698 20.44765625 47.32314362489808 983.1478239555039 1 2 2 1 2 2 459 133 8 2 0 0 
1664533003.1920936 20.432421875 47.388114832818 983.1818200728719 1 2 2 1 2 2 459 133 8 2 0 0 
1664533008.3279486 20.42734375 47.482501955423686 983.1973056651232 1 2 2 1 2 2 507 150 11 2 0 0 
1664533013.4573352 20.42734375 47.69526857524998 983.1808195271432 1 2 2 1 2 2 507 150 11 2 0 0 
1664533018.5920238 20.412109375 47.58877740909398 983.1717460065506 2 3 3 2 3 3 507 150 11 2 0 0 
1664533023.7253857 20.412109375 47.48221311344188 983.1949626889057 3 3 3 3 3 3 534 157 11 2 0 0 
1664533028.8592975 20.401953125 47.45863630250619 983.1889131814689 3 3 3 3 3 3 534 157 11 2 0 0 
1664533033.9930887 20.401953125 47.80713905400479 983.178155899062 2 2 2 2 2 2 534 157 11 2 0 0 
1664533039.1262414 20.36640625 47.463972088376025 983.2128275501242 1 2 2 1 2 2 513 154 11 0 0 0 
